,Score
CCL4L1,3.11E-05
TRPV5,3.11E-05
STYK1,3.11E-05
BHMT,3.11E-05
LAGE3,3.11E-05
C14orf182,3.11E-05
CCDC172,3.11E-05
ALOX5AP,3.11E-05
SCML1,3.11E-05
PRTFDC1,3.01E-05
LYZ,3.01E-05
FOXD4L5,3.01E-05
TAF2,3.01E-05
PITX1,3.01E-05
G6PD,3.01E-05
SIAH1,3.01E-05
ADAMTS8,3.01E-05
GIPC1,3.01E-05
ZC3H3,3.01E-05
SLC5A6,3.01E-05
IKBKE,3.01E-05
RP11-480I12.4,3.01E-05
RGAG1,3.01E-05
RASL10A,3.01E-05
ANKRD1,3.01E-05
CROT,3.01E-05
ANAPC10,3.01E-05
ATAD5,3.01E-05
SYF2,3.01E-05
ERF,3.01E-05
MDM1,3.01E-05
CALM2,3.01E-05
FAM9B,3.01E-05
LCE1E,3.01E-05
CFL1,3.01E-05
ELTD1,3.01E-05
PGLYRP4,3.01E-05
CARD6,3.01E-05
TNFRSF11B,3.01E-05
DNAJC19,3.01E-05
SRP14,3.01E-05
ABHD3,3.01E-05
SFRP2,3.01E-05
F11,3.01E-05
IDO2,3.01E-05
EN1,3.01E-05
HADHA,3.01E-05
PLCL2,3.01E-05
OCIAD1,3.01E-05
KLC1,3.01E-05
CD81,3.01E-05
RP11-73M18.2,3.01E-05
HSF2BP,3.01E-05
ABCB1,3.01E-05
EFHC2,3.01E-05
ZFC3H1,3.01E-05
PAIP1,3.01E-05
CDT1,3.01E-05
FAM83C,3.01E-05
UBE4B,3.01E-05
ZNF671,3.01E-05
CD53,3.01E-05
TDRD10,3.01E-05
PDE8A,3.01E-05
FGD2,3.01E-05
MTRR,3.01E-05
IFIT3,3.01E-05
KCNJ8,3.01E-05
THUMPD2,3.01E-05
OGDHL,3.01E-05
CA7,3.01E-05
PIGZ,3.01E-05
TMEM256-PLSCR3,3.01E-05
TRIM55,3.01E-05
CTDP1,3.01E-05
HCN2,3.01E-05
CCDC148,3.01E-05
MRPL18,3.01E-05
TMEM126B,3.01E-05
RPL17-C18orf32,3.01E-05
CHMP5,3.01E-05
ABCB5,3.01E-05
ISOC1,3.01E-05
ANXA7,3.01E-05
NIPSNAP3A,3.01E-05
CUBN,3.01E-05
C7orf31,3.01E-05
SNX4,3.01E-05
TP53TG3C,3.01E-05
TP53TG3,3.01E-05
TP53TG3D,3.01E-05
TP53TG3B,3.01E-05
DPYD,3.01E-05
EHBP1,3.01E-05
RIPK2,3.01E-05
ALG8,3.01E-05
CAMK1D,3.01E-05
PTGIR,3.01E-05
ECD,3.01E-05
SIX2,3.01E-05
FLJ20306,3.01E-05
SEMA6C,3.01E-05
TRPC4AP,3.01E-05
CHPF,3.01E-05
RP11-162A12.2,3.01E-05
KCTD13,3.01E-05
RNF224,3.01E-05
TCL1A,3.01E-05
RMI2,3.01E-05
VPS37D,3.01E-05
C17orf53,3.01E-05
CXCL16,3.01E-05
MOAP1,3.01E-05
CAMTA2,3.01E-05
C9orf171,3.01E-05
TJP2,3.01E-05
IL17RE,3.01E-05
PLEKHM2,3.01E-05
KCNH4,3.01E-05
PPP2R5B,3.01E-05
P2RX3,3.01E-05
COL22A1,3.01E-05
PSG9,3.01E-05
ACAN,3.01E-05
CENPH,3.01E-05
SRMS,3.01E-05
RPL38,3.01E-05
UCHL1,3.01E-05
MED19,3.01E-05
NUSAP1,3.01E-05
LRRC66,3.01E-05
PMFBP1,3.01E-05
TOM1L1,3.01E-05
PGD,3.01E-05
APOC2,3.01E-05
CADM4,3.01E-05
TMCO4,3.01E-05
AGPAT2,3.01E-05
CENPB,3.01E-05
ING4,3.01E-05
POM121L7,3.01E-05
SLC36A3,3.01E-05
GPS1,3.01E-05
ESPN,3.01E-05
PDIA6,3.01E-05
GPR25,3.01E-05
FAM230A,3.01E-05
TMEM14E,3.01E-05
P2RX4,3.01E-05
SLC39A2,3.01E-05
NUBP2,3.01E-05
ACSS2,3.01E-05
GABARAPL3,3.01E-05
SSBP3-AS1,3.01E-05
PSCA,3.01E-05
HSH2D,3.01E-05
LRFN1,3.01E-05
MEDAG,3.01E-05
TUBA4A,3.01E-05
STK11,3.01E-05
SPATA3,3.01E-05
C14orf93,3.01E-05
H2AFY,3.01E-05
ACLY,3.01E-05
FCAMR,3.01E-05
GPR89C,3.01E-05
RABEPK,3.01E-05
POTEE,3.01E-05
FRG2C,3.01E-05
CTTNBP2,3.01E-05
SMIM11,3.01E-05
GAD2,3.01E-05
NELL2,3.01E-05
IL25,3.01E-05
AC115618.1,3.01E-05
HMGCS2,3.01E-05
GDI1,3.01E-05
C11orf86,3.01E-05
TRIT1,3.01E-05
RBX1,3.01E-05
ADSS,3.01E-05
SLC18B1,3.01E-05
MLST8,3.01E-05
TRMT12,3.01E-05
UBE2NL,3.01E-05
MAP3K7CL,3.01E-05
ZNF763,3.01E-05
HOXC10,3.01E-05
NANOS2,3.01E-05
HS3ST2,2.91E-05
RECQL,2.91E-05
SERPIND1,2.91E-05
CCDC14,2.91E-05
DOCK9,2.91E-05
COIL,2.91E-05
E2F5,2.91E-05
COL3A1,2.91E-05
NRBF2,2.91E-05
SERPINA7,2.91E-05
KIF20B,2.91E-05
KANSL2,2.91E-05
HDAC8,2.91E-05
SEPP1,2.91E-05
SRBD1,2.91E-05
TMEM17,2.91E-05
SNX31,2.91E-05
MAP3K5,2.91E-05
P2RY14,2.91E-05
ERP27,2.91E-05
CSPP1,2.91E-05
MAEA,2.91E-05
GPR6,2.91E-05
ENOX1,2.91E-05
AMN1,2.91E-05
C1orf141,2.91E-05
FAM188A,2.91E-05
GSDMB,2.91E-05
CTLA4,2.91E-05
SMIM2,2.91E-05
MATN3,2.91E-05
ABCA2,2.91E-05
MYO16,2.91E-05
PPP1R13L,2.91E-05
TAF4,2.91E-05
DMRT3,2.91E-05
KIF26A,2.91E-05
ZNF846,2.91E-05
WDR11,2.91E-05
CCDC140,2.91E-05
BORA,2.91E-05
ANGPTL7,2.91E-05
GLT6D1,2.91E-05
WNT10A,2.91E-05
FABP4,2.91E-05
BLMH,2.91E-05
TPP2,2.91E-05
SARS,2.91E-05
CCDC138,2.91E-05
CLCA2,2.91E-05
REEP4,2.91E-05
PIM3,2.91E-05
ST8SIA6,2.91E-05
CXCL1,2.91E-05
HFM1,2.91E-05
ARPC5,2.91E-05
DSCC1,2.91E-05
STAR,2.91E-05
DAP3,2.91E-05
CCDC67,2.91E-05
CCDC40,2.91E-05
MRC1L1,2.91E-05
CHEK2,2.91E-05
MRC1,2.91E-05
HIRA,2.91E-05
ZSCAN32,2.91E-05
ZNF658,2.91E-05
TTC7B,2.91E-05
ZBED6,2.91E-05
PHOX2A,2.91E-05
FLT3,2.91E-05
FXYD3,2.91E-05
HMOX2,2.91E-05
UBE2D2,2.91E-05
OASL,2.91E-05
CCDC71,2.91E-05
WDR65,2.91E-05
TMPRSS5,2.91E-05
FAM92B,2.91E-05
IDI1,2.91E-05
FGF20,2.91E-05
APOBEC2,2.91E-05
KIR2DL4,2.91E-05
ENPP7,2.91E-05
ATF5,2.91E-05
CCDC13,2.91E-05
OLIG2,2.91E-05
XBP1,2.91E-05
LSM2,2.91E-05
MYPOP,2.91E-05
DNAI1,2.91E-05
KRTAP5-8,2.91E-05
MFSD11,2.91E-05
UBE2M,2.91E-05
DIO3,2.91E-05
TINAGL1,2.91E-05
DECR2,2.91E-05
PTCH2,2.91E-05
DAGLB,2.91E-05
PCYOX1L,2.91E-05
THNSL2,2.91E-05
ITGA7,2.91E-05
TECTA,2.91E-05
GJC2,2.91E-05
RPRM,2.91E-05
PEX14,2.91E-05
PITHD1,2.91E-05
LRRN2,2.91E-05
C15orf27,2.91E-05
UBALD2,2.91E-05
DYNC1LI1,2.91E-05
LCAT,2.91E-05
MRPS15,2.91E-05
SMIM1,2.91E-05
MPPED2,2.91E-05
CBWD1,2.91E-05
NPC1,2.91E-05
SAYSD1,2.91E-05
AC069547.2,2.91E-05
ZNF534,2.91E-05
MEX3D,2.91E-05
AKR1B1,2.91E-05
PROM1,2.91E-05
AC007461.1,2.91E-05
CLTCL1,2.91E-05
MIS18A,2.91E-05
CNIH2,2.91E-05
CHMP4B,2.91E-05
SCARF2,2.91E-05
RPS21,2.91E-05
ZFAT,2.91E-05
RMDN3,2.91E-05
NEUROG3,2.91E-05
KCNK7,2.91E-05
ARPC3,2.91E-05
RNF112,2.91E-05
PSAT1,2.91E-05
PTK7,2.91E-05
ANAPC11,2.91E-05
HLA-F,2.91E-05
GALNS,2.91E-05
IGFL1,2.91E-05
LPAR4,2.91E-05
DBF4B,2.91E-05
E2F4,2.91E-05
STIL,2.91E-05
TAOK2,2.91E-05
KAT2A,2.91E-05
AC139100.2,2.91E-05
NOSIP,2.91E-05
REG4,2.91E-05
CSAG1,2.91E-05
C11orf34,2.91E-05
KRT82,2.91E-05
STX5,2.91E-05
NT5C1B,2.91E-05
NT5C1B-RDH14,2.91E-05
FOXE3,2.91E-05
KIF4A,2.91E-05
RP11-20I23.1,2.91E-05
HEATR2,2.91E-05
ACTG1,2.91E-05
RNF6,2.91E-05
GBF1,2.91E-05
GRIK1-AS2,2.91E-05
MPV17L2,2.91E-05
DDX42,2.91E-05
ZNF596,2.91E-05
ZNF564,2.91E-05
SSFA2,2.91E-05
POLG,2.91E-05
FNDC1,2.91E-05
SOHLH2,2.91E-05
CCDC169-SOHLH2,2.91E-05
PDE6B,2.91E-05
DRAM2,2.91E-05
T,2.91E-05
HILPDA,2.91E-05
TRAPPC3,2.91E-05
COL21A1,2.91E-05
RCOR2,2.91E-05
COG1,2.91E-05
ARHGAP25,2.91E-05
BCAM,2.91E-05
FAH,2.91E-05
CHRNB1,2.91E-05
C16orf47,2.91E-05
NPAS4,2.91E-05
ASB2,2.91E-05
TOR3A,2.91E-05
AP001652.1,2.91E-05
HMGN1,2.91E-05
FXYD7,2.81E-05
DPM2,2.81E-05
GPRASP1,2.81E-05
ZBED2,2.81E-05
IRF2BPL,2.81E-05
PCDP1,2.81E-05
ARPC5L,2.81E-05
TUFM,2.81E-05
C8orf58,2.81E-05
RFX6,2.81E-05
SLC20A1,2.81E-05
KCNC2,2.81E-05
COL9A3,2.81E-05
TMEM128,2.81E-05
PDCL3,2.81E-05
LIMS3,2.81E-05
LIMS3L,2.81E-05
10-Sep,2.81E-05
TKTL2,2.81E-05
FGF16,2.81E-05
OTX2,2.81E-05
DNAJC8,2.81E-05
BAI3,2.81E-05
C8orf22,2.81E-05
ZFAND1,2.81E-05
SNRNP25,2.81E-05
MAGEA10,2.81E-05
DBR1,2.81E-05
PRG2,2.81E-05
TMPRSS15,2.81E-05
CHMP4C,2.81E-05
VCPKMT,2.81E-05
HOXD10,2.81E-05
DKFZP434O1614,2.81E-05
TASP1,2.81E-05
TSPAN7,2.81E-05
PTPN12,2.81E-05
SKOR1,2.81E-05
FAM118B,2.81E-05
ARHGEF28,2.81E-05
ZCRB1,2.81E-05
RPL5,2.81E-05
RFTN1,2.81E-05
ESYT1,2.81E-05
EP300,2.81E-05
SEZ6L2,2.81E-05
GLRA2,2.81E-05
TCFL5,2.81E-05
DIDO1,2.81E-05
FST,2.81E-05
PINK1,2.81E-05
CTCFL,2.81E-05
GNA14,2.81E-05
HIST1H4H,2.81E-05
CHST4,2.81E-05
CDR1as,2.81E-05
CA1,2.81E-05
MTRNR2L5,2.81E-05
CYP4B1,2.81E-05
DOK5,2.81E-05
ZNF300,2.81E-05
SRPR,2.81E-05
EXD1,2.81E-05
BBS10,2.81E-05
TMEM221,2.81E-05
TMEM63B,2.81E-05
CTBP1,2.81E-05
MRGPRX2,2.81E-05
RP11-542P2.1,2.81E-05
SLC32A1,2.81E-05
TLR2,2.81E-05
HORMAD2,2.81E-05
FHAD1,2.81E-05
TOPORS,2.81E-05
NEMF,2.81E-05
SCLT1,2.81E-05
UFD1L,2.81E-05
STYXL1,2.81E-05
TERF2IP,2.81E-05
PNPLA1,2.81E-05
LRRC37A3,2.81E-05
LILRB2,2.81E-05
OR7A5,2.81E-05
DOC2A,2.81E-05
MCHR1,2.81E-05
C14orf177,2.81E-05
NUDC,2.81E-05
CIC,2.81E-05
METTL13,2.81E-05
LBX2,2.81E-05
SSR2,2.81E-05
AC145676.2,2.81E-05
RPL18,2.81E-05
UCKL1,2.81E-05
SEMA4A,2.81E-05
NOP14,2.81E-05
SPR,2.81E-05
AL360004.1,2.81E-05
AKT1S1,2.81E-05
INPPL1,2.81E-05
MANSC1,2.81E-05
KHSRP,2.81E-05
GYS2,2.81E-05
ZNF416,2.81E-05
ST14,2.81E-05
KAT8,2.81E-05
NECAB2,2.81E-05
FAM131C,2.81E-05
SGK2,2.81E-05
SSNA1,2.81E-05
CTSE,2.81E-05
TTLL6,2.81E-05
CHST13,2.81E-05
DVL1,2.81E-05
ANGPTL4,2.81E-05
SHFM1,2.81E-05
METRNL,2.81E-05
SAMD7,2.81E-05
IFNG,2.81E-05
UGT1A9,2.81E-05
UGT1A5,2.81E-05
UGT1A8,2.81E-05
UGT1A3,2.81E-05
UGT1A4,2.81E-05
UGT1A7,2.81E-05
UGT1A6,2.81E-05
UGT1A1,2.81E-05
UGT1A10,2.81E-05
HOMER2,2.81E-05
FAT1,2.81E-05
LRRC8D,2.81E-05
GPR115,2.81E-05
CLEC2B,2.81E-05
GORAB,2.81E-05
XKRX,2.81E-05
LAMP5,2.81E-05
DDX23,2.81E-05
FDXR,2.81E-05
TEPP,2.81E-05
KLK6,2.81E-05
HDDC3,2.81E-05
KCNK17,2.81E-05
SH2B1,2.81E-05
AC016586.1,2.81E-05
GRAPL,2.81E-05
TOM1,2.81E-05
ERN2,2.81E-05
FGR,2.81E-05
SNTA1,2.81E-05
FAM189B,2.81E-05
FGD3,2.81E-05
FAM71B,2.81E-05
NCF2,2.81E-05
KLF14,2.81E-05
C7orf71,2.81E-05
MOGAT3,2.81E-05
NOL3,2.81E-05
FAM153B,2.81E-05
ADCK3,2.81E-05
IL17D,2.81E-05
RGSL1,2.81E-05
KIF4B,2.81E-05
C5orf27,2.81E-05
FJX1,2.81E-05
C16orf92,2.81E-05
C6orf123,2.81E-05
PLEKHG4,2.81E-05
TNFSF11,2.81E-05
DKC1,2.81E-05
DERA,2.81E-05
GFPT2,2.81E-05
STRADB,2.81E-05
KIR2DL3,2.81E-05
KIR2DL1,2.81E-05
MOB2,2.81E-05
ADCK1,2.81E-05
TAF1L,2.81E-05
OGFOD2,2.81E-05
GPRIN1,2.81E-05
SNAP91,2.81E-05
SEL1L3,2.81E-05
MLKL,2.81E-05
LRRC14B,2.81E-05
ABI3,2.81E-05
WNT11,2.81E-05
TAZ,2.81E-05
TMPRSS11F,2.81E-05
PSMB1,2.81E-05
LEFTY1,2.81E-05
CCBL1,2.81E-05
POLE4,2.81E-05
BCOR,2.81E-05
C10orf137,2.81E-05
ARMC2,2.81E-05
TRMT6,2.81E-05
USP29,2.81E-05
PIN4,2.81E-05
AES,2.71E-05
WFDC5,2.71E-05
CBX3,2.71E-05
MPV17,2.71E-05
PNLIPRP3,2.71E-05
FBXW4,2.71E-05
RASGEF1C,2.71E-05
CILP2,2.71E-05
DNAH10,2.71E-05
KYNU,2.71E-05
KCTD17,2.71E-05
ISLR,2.71E-05
MMP11,2.71E-05
CTPS1,2.71E-05
HVCN1,2.71E-05
PECR,2.71E-05
XPO1,2.71E-05
CCDC102B,2.71E-05
MAMDC2,2.71E-05
ZFP64,2.71E-05
TRAPPC11,2.71E-05
DLL1,2.71E-05
SERPINB7,2.71E-05
REV3L,2.71E-05
MED23,2.71E-05
GNG10,2.71E-05
LTBP1,2.71E-05
PARP6,2.71E-05
DNAJC25,2.71E-05
DNAJC25-GNG10,2.71E-05
FGF13,2.71E-05
MTFR1L,2.71E-05
ZBTB22,2.71E-05
TAF7,2.71E-05
CD48,2.71E-05
ASCC3,2.71E-05
TRIM40,2.71E-05
USP18,2.71E-05
RNF139,2.71E-05
PPP1R12C,2.71E-05
HLA-DPA1,2.71E-05
CSRP3,2.71E-05
PTGES3,2.71E-05
ZNF235,2.71E-05
RGS13,2.71E-05
SRP68,2.71E-05
VBP1,2.71E-05
SERHL2,2.71E-05
RBM44,2.71E-05
COPS6,2.71E-05
ZC3H12A,2.71E-05
KLHL1,2.71E-05
KLK15,2.71E-05
NCOR2,2.71E-05
2-Mar,2.71E-05
TM6SF1,2.71E-05
AC006946.15,2.71E-05
RASD1,2.71E-05
ZNF93,2.71E-05
HSPB8,2.71E-05
AFTPH,2.71E-05
LTA,2.71E-05
SERPINB2,2.71E-05
CLEC12A,2.71E-05
BCL2L10,2.71E-05
NDNL2,2.71E-05
GSPT2,2.71E-05
NSUN2,2.71E-05
PLAC1L,2.71E-05
CHRNA5,2.71E-05
TOP2A,2.71E-05
FAM149A,2.71E-05
EIF4A3,2.71E-05
PTS,2.71E-05
CENPJ,2.71E-05
RP11-57H12.6,2.71E-05
HPRT1,2.71E-05
RASSF1,2.71E-05
RAD9A,2.71E-05
MIOX,2.71E-05
LILRB3,2.71E-05
CSAD,2.71E-05
ECSIT,2.71E-05
BSG,2.71E-05
CPN1,2.71E-05
DBP,2.71E-05
LILRA6,2.71E-05
CTF1,2.71E-05
KLHL22,2.71E-05
CD3E,2.71E-05
MKS1,2.71E-05
CTSD,2.71E-05
FAM195B,2.71E-05
CT45A1,2.71E-05
CT45A6,2.71E-05
PTK2B,2.71E-05
PEX12,2.71E-05
ATAD3A,2.71E-05
SCN1B,2.71E-05
DHRS11,2.71E-05
PNPLA2,2.71E-05
TNKS1BP1,2.71E-05
AGAP3,2.71E-05
CHAD,2.71E-05
LRSAM1,2.71E-05
KLC2,2.71E-05
HAGHL,2.71E-05
CCZ1B,2.71E-05
YIPF2,2.71E-05
PAX4,2.71E-05
USP35,2.71E-05
STK36,2.71E-05
ZAP70,2.71E-05
ALDH8A1,2.71E-05
EIF2S3L,2.71E-05
WBSCR16,2.71E-05
CSF3R,2.71E-05
PARP10,2.71E-05
MTRF1,2.71E-05
CCL21,2.71E-05
ANHX,2.71E-05
FADD,2.71E-05
FAM72C,2.71E-05
PKDREJ,2.71E-05
RP11-407N17.3,2.71E-05
CTAGE5,2.71E-05
DIAPH3,2.71E-05
NINL,2.71E-05
HTATIP2,2.71E-05
LMNB1,2.71E-05
CC2D2B,2.71E-05
OPRM1,2.71E-05
PIK3R6,2.71E-05
EGFL7,2.71E-05
FAM57B,2.71E-05
MSX1,2.71E-05
FAM90A26,2.71E-05
HOXC4,2.71E-05
SVIL,2.71E-05
M1AP,2.71E-05
ADAMTSL2,2.71E-05
C1orf170,2.71E-05
BAIAP2L2,2.71E-05
RGS19,2.71E-05
PNMA6C,2.71E-05
PNMA6A,2.71E-05
ARHGEF1,2.71E-05
AURKB,2.71E-05
ZNF263,2.71E-05
OPN4,2.71E-05
HCAR3,2.71E-05
AMPD2,2.71E-05
RECQL5,2.71E-05
MVD,2.71E-05
TAF7L,2.71E-05
RBBP8NL,2.71E-05
NR2C2AP,2.71E-05
PPP1R26,2.71E-05
CNPY4,2.71E-05
KLHDC3,2.71E-05
SFN,2.71E-05
MANF,2.71E-05
OPN1MW,2.71E-05
AL627171.2,2.71E-05
PLD2,2.71E-05
CETN2,2.71E-05
FLT4,2.71E-05
NYX,2.71E-05
KCTD4,2.71E-05
BTG3,2.71E-05
KCNRG,2.71E-05
PDE6D,2.71E-05
LINC00923,2.71E-05
TMEM150A,2.71E-05
BANK1,2.71E-05
OLFM1,2.71E-05
PSG6,2.71E-05
TAF12,2.71E-05
MYO7A,2.71E-05
DLX6,2.71E-05
PKM,2.71E-05
CCDC153,2.71E-05
RPIA,2.71E-05
TCEB2,2.71E-05
MCM7,2.71E-05
KRTAP24-1,2.71E-05
TRAPPC4,2.71E-05
XCL1,2.71E-05
EVPLL,2.71E-05
COX5A,2.71E-05
LBP,2.71E-05
GRPR,2.71E-05
CD1A,2.71E-05
TRIM47,2.71E-05
C2CD3,2.71E-05
C11orf68,2.71E-05
C10orf90,2.71E-05
RNF219,2.71E-05
IDNK,2.71E-05
TBX22,2.71E-05
TRIM21,2.61E-05
PLEKHA5,2.61E-05
SLC25A18,2.61E-05
SWT1,2.61E-05
ASNSD1,2.61E-05
RP11-826N14.2,2.61E-05
ACVR1,2.61E-05
ACTR3C,2.61E-05
C7orf57,2.61E-05
IL15RA,2.61E-05
AGTR1,2.61E-05
ID2,2.61E-05
IL20,2.61E-05
SWSAP1,2.61E-05
LRRN1,2.61E-05
RNF13,2.61E-05
ZNF57,2.61E-05
IFNGR2,2.61E-05
TTC34,2.61E-05
ZNF397,2.61E-05
PDZRN3,2.61E-05
SNX3,2.61E-05
ADM,2.61E-05
ZNF540,2.61E-05
AGA,2.61E-05
SP5,2.61E-05
KRT73,2.61E-05
HERC2,2.61E-05
ZNF273,2.61E-05
ZNF155,2.61E-05
CPVL,2.61E-05
REV1,2.61E-05
MPP1,2.61E-05
PC,2.61E-05
FAM153A,2.61E-05
ZCCHC6,2.61E-05
IL10RB,2.61E-05
CFHR5,2.61E-05
SLCO1C1,2.61E-05
DNAJA1,2.61E-05
WDR6,2.61E-05
LYRM5,2.61E-05
GPR31,2.61E-05
NR2F1,2.61E-05
REM2,2.61E-05
RFPL3S,2.61E-05
BBS9,2.61E-05
DNAJB6,2.61E-05
JKAMP,2.61E-05
NKX2-2,2.61E-05
SLC15A4,2.61E-05
ADAMTS20,2.61E-05
RRS1,2.61E-05
OTOGL,2.61E-05
LRRC31,2.61E-05
COQ6,2.61E-05
AKR1E2,2.61E-05
HOXA4,2.61E-05
RP11-47I22.3,2.61E-05
APBB1,2.61E-05
MRPL52,2.61E-05
ITFG2,2.61E-05
CDK10,2.61E-05
CAPN12,2.61E-05
C10orf91,2.61E-05
SPDEF,2.61E-05
PFKL,2.61E-05
ATP8B3,2.61E-05
CT45A5,2.61E-05
CT45A2,2.61E-05
S100A14,2.61E-05
CARD10,2.61E-05
CT45A4,2.61E-05
CT45A3,2.61E-05
PABPC1L,2.61E-05
NLRX1,2.61E-05
UBTD1,2.61E-05
IFT140,2.61E-05
TPRX1,2.61E-05
RHOG,2.61E-05
SLC16A4,2.61E-05
DRG2,2.61E-05
PIAS3,2.61E-05
CCKBR,2.61E-05
SAMD11,2.61E-05
PHF1,2.61E-05
BTNL3,2.61E-05
HRH2,2.61E-05
ZNF598,2.61E-05
C17orf74,2.61E-05
TGFB1,2.61E-05
UBE2E1,2.61E-05
AKAP17A,2.61E-05
NEUROG1,2.61E-05
GALNT11,2.61E-05
MAN1B1,2.61E-05
MYOD1,2.61E-05
KCNK13,2.61E-05
TMEM62,2.61E-05
ASCL5,2.61E-05
SMIM5,2.61E-05
AQP5,2.61E-05
CD300A,2.61E-05
PRR23B,2.61E-05
NKAIN4,2.61E-05
CLEC18A,2.61E-05
TMEM173,2.61E-05
ENTPD2,2.61E-05
C7orf33,2.61E-05
DUSP26,2.61E-05
DND1,2.61E-05
RND1,2.61E-05
AC003102.1,2.61E-05
TCF15,2.61E-05
APRT,2.61E-05
LRRC4B,2.61E-05
PPA2,2.61E-05
NPAS1,2.61E-05
RXFP3,2.61E-05
AF131215.5,2.61E-05
POLR2L,2.61E-05
OPN1MW2,2.61E-05
NDRG2,2.61E-05
UQCC2,2.61E-05
ATP5B,2.61E-05
SELP,2.61E-05
CRISP3,2.61E-05
TRPV6,2.61E-05
RAB12,2.61E-05
SLC35F3,2.61E-05
C16orf62,2.61E-05
AARS,2.61E-05
TXNDC9,2.61E-05
RRBP1,2.61E-05
RNF5,2.61E-05
FAM71F1,2.61E-05
NEK5,2.61E-05
GLS2,2.61E-05
FOXH1,2.61E-05
GUCA1A,2.61E-05
IRX2,2.61E-05
PSMB7,2.61E-05
SUGP1,2.61E-05
IDH1,2.61E-05
TMEM95,2.61E-05
HTRA2,2.61E-05
CLSTN3,2.61E-05
PDIA4,2.61E-05
BRE,2.61E-05
SNW1,2.61E-05
FXR2,2.61E-05
SYTL2,2.61E-05
ZNF682,2.61E-05
PDCD11,2.61E-05
APITD1-CORT,2.61E-05
PGLYRP2,2.61E-05
FLRT1,2.61E-05
USO1,2.61E-05
MIS18BP1,2.61E-05
UBA3,2.61E-05
UBE2L6,2.61E-05
TBC1D32,2.61E-05
P4HB,2.61E-05
PUS10,2.61E-05
LYRM1,2.61E-05
PM20D1,2.51E-05
GPRC5C,2.51E-05
SPEF1,2.51E-05
GLMN,2.51E-05
THRSP,2.51E-05
SLC12A9,2.51E-05
CAPN3,2.51E-05
COL15A1,2.51E-05
GOLGA4,2.51E-05
POLR2K,2.51E-05
C10orf107,2.51E-05
DVL2,2.51E-05
LYPD3,2.51E-05
TMEM27,2.51E-05
SDCBP,2.51E-05
CTXN3,2.51E-05
AC004381.6,2.51E-05
CHRNG,2.51E-05
URGCP-MRPS24,2.51E-05
LEKR1,2.51E-05
P2RY12,2.51E-05
EID2,2.51E-05
CLDN23,2.51E-05
EIF4G3,2.51E-05
LARS,2.51E-05
JAGN1,2.51E-05
DCN,2.51E-05
SLC35A1,2.51E-05
RNF130,2.51E-05
ST6GALNAC2,2.51E-05
SLC15A5,2.51E-05
SLC25A13,2.51E-05
RBM11,2.51E-05
MYEOV,2.51E-05
PRLHR,2.51E-05
PLA2G7,2.51E-05
SLC30A3,2.51E-05
CRYZL1,2.51E-05
GPATCH1,2.51E-05
SDF2,2.51E-05
MUC22,2.51E-05
A2ML1,2.51E-05
POR,2.51E-05
KIAA0825,2.51E-05
ATN1,2.51E-05
MLLT11,2.51E-05
TIPIN,2.51E-05
RGS21,2.51E-05
KIAA1328,2.51E-05
CCT6A,2.51E-05
CDKN2A,2.51E-05
SRRM1,2.51E-05
AOX1,2.51E-05
USP10,2.51E-05
MAP7D1,2.51E-05
ECM2,2.51E-05
C1S,2.51E-05
C19orf53,2.51E-05
C12orf75,2.51E-05
SMG9,2.51E-05
C1orf145,2.51E-05
PSRC1,2.51E-05
GPX5,2.51E-05
TNIP2,2.51E-05
POLR2J,2.51E-05
TGFB1I1,2.51E-05
BARHL1,2.51E-05
PPAPDC3,2.51E-05
ZNF672,2.51E-05
CD5L,2.51E-05
ADPRHL1,2.51E-05
TMEM217,2.51E-05
C6ORF50,2.51E-05
FAM89B,2.51E-05
ACER1,2.51E-05
KRTAP5-11,2.51E-05
MYBBP1A,2.51E-05
RTP4,2.51E-05
RAB17,2.51E-05
TTYH1,2.51E-05
GDPD4,2.51E-05
MTCH1,2.51E-05
TRRAP,2.51E-05
CAPN1,2.51E-05
FGF22,2.51E-05
HIST1H4E,2.51E-05
DUS1L,2.51E-05
ZNF839,2.51E-05
CXCL2,2.51E-05
TMEM230,2.51E-05
EPO,2.51E-05
H2BFWT,2.51E-05
TBC1D26,2.51E-05
ATP5L,2.51E-05
FAM72B,2.51E-05
LGI4,2.51E-05
OPN1SW,2.51E-05
UBE2A,2.51E-05
CLDN9,2.51E-05
SLFNL1,2.51E-05
FAM90A1,2.51E-05
GNB3,2.51E-05
BRD2,2.51E-05
ETV3L,2.51E-05
DCHS1,2.51E-05
SERINC2,2.51E-05
PNOC,2.51E-05
THAP11,2.51E-05
PRMT8,2.51E-05
TBX6,2.51E-05
C1orf122,2.51E-05
PLXNB2,2.51E-05
ASCL2,2.51E-05
NEFH,2.51E-05
GABARAP,2.51E-05
HMGCL,2.51E-05
TK1,2.51E-05
USHBP1,2.51E-05
MTFP1,2.51E-05
RP4-539M6.19,2.51E-05
SCRN2,2.51E-05
ST3GAL4,2.51E-05
ARMC3,2.51E-05
PEX16,2.51E-05
TBPL2,2.51E-05
SCNN1B,2.51E-05
KLRB1,2.51E-05
ARMC6,2.51E-05
DMRT1,2.51E-05
SAP130,2.51E-05
MMP1,2.51E-05
CSF2RA,2.51E-05
FSIP1,2.51E-05
